iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
ZAF,Africa,South Africa,2021-04-18,1566769.0,1089.0,1187.286,53736.0,25.0,59.143,26417.191,18.362,20.019,906.039,0.422,0.997,1.1,,,,,,,,,31425.0,10337066.0,174.293,0.53,28304.0,0.477,0.042,23.8,people tested,,,,,767.0,,,,13.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-19,1567513.0,744.0,1200.0,53757.0,21.0,57.286,26429.736,12.545,20.233,906.393,0.354,0.966,1.1,,,,,,,,,18130.0,10355196.0,174.598,0.306,28603.0,0.482,0.042,23.8,people tested,,,,,721.0,,,,12.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-20,1568366.0,853.0,1200.857,53887.0,130.0,66.286,26444.118,14.382,20.248,908.585,2.192,1.118,1.09,,,,,,,,,23893.0,10379089.0,175.001,0.403,28278.0,0.477,0.042,23.5,people tested,,,,,369.0,,,,6.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-21,1569935.0,1569.0,1196.571,53940.0,53.0,63.143,26470.573,26.455,20.175,909.479,0.894,1.065,1.09,,,,,,,,,34091.0,10413180.0,175.576,0.575,28152.0,0.475,0.043,23.5,people tested,,,,,369.0,,,,6.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-22,1571348.0,1413.0,1202.429,53995.0,55.0,60.571,26494.397,23.825,20.274,910.406,0.927,1.021,1.08,,,,,,,,,34493.0,10447673.0,176.158,0.582,26858.0,0.453,0.045,22.3,people tested,,,,,369.0,,,,6.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-23,1572985.0,1637.0,1232.857,54066.0,71.0,57.571,26521.999,27.601,20.787,911.603,1.197,0.971,1.08,,,,,,,,,33903.0,10481576.0,176.729,0.572,27187.0,0.458,0.045,22.1,people tested,,,,,369.0,,,,6.0,47.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-24,1574370.0,1385.0,1241.429,54125.0,59.0,59.143,26545.351,23.352,20.932,912.598,0.995,0.997,1.07,,,,,,,,,26934.0,10508510.0,177.183,0.454,28981.0,0.489,0.043,23.3,people tested,,,,,369.0,,,,6.0,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-25,1575471.0,1101.0,1243.143,54148.0,23.0,58.857,26563.915,18.564,20.961,912.986,0.388,0.992,1.06,,,,,,,,,22469.0,10530979.0,177.562,0.379,27702.0,0.467,0.045,22.3,people tested,,,,,369.0,,,,6.0,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-26,1576320.0,849.0,1258.143,54186.0,38.0,61.286,26578.23,14.315,21.213,913.627,0.641,1.033,1.05,,,,,,,,,14838.0,10545817.0,177.812,0.25,27232.0,0.459,0.046,21.6,people tested,,,,,369.0,,,,6.0,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-27,1577200.0,880.0,1262.0,54237.0,51.0,50.0,26593.068,14.838,21.279,914.487,0.86,0.843,1.04,,,,,,,,,21776.0,10567593.0,178.18,0.367,26929.0,0.454,0.047,21.3,people tested,,,,,369.0,,,,6.0,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-28,1578450.0,1250.0,1216.429,54285.0,48.0,49.286,26614.144,21.076,20.51,915.296,0.809,0.831,1.02,,,,,,,,,22514.0,10590107.0,178.559,0.38,25275.0,0.426,0.048,20.8,people tested,298153.0,298153.0,298153.0,,369.0,0.5,0.5,0.5,6.0,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-29,1579536.0,1086.0,1169.714,54331.0,46.0,48.0,26632.455,18.311,19.722,916.071,0.776,0.809,1.04,,,,,,,,,34923.0,10625030.0,179.148,0.589,25337.0,0.427,0.046,21.7,people tested,307591.0,307591.0,307591.0,9438.0,1664.0,0.52,0.52,0.52,28.0,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-04-30,1581210.0,1674.0,1175.0,54350.0,19.0,40.571,26660.68,28.225,19.812,916.392,0.32,0.684,1.1,,,,,,,,,29840.0,10654870.0,179.651,0.503,24756.0,0.417,0.047,21.1,people tested,317656.0,317656.0,317656.0,10065.0,3049.0,0.54,0.54,0.54,51.0,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-01,1582842.0,1632.0,1210.286,54406.0,56.0,40.143,26688.197,27.517,20.407,917.336,0.944,0.677,1.15,,,,,,,,,27957.0,10682827.0,180.122,0.471,24902.0,0.42,0.049,20.6,people tested,318670.0,318670.0,318670.0,1014.0,3142.0,0.54,0.54,0.54,53.0,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-02,1584064.0,1222.0,1227.571,54417.0,11.0,38.429,26708.801,20.604,20.698,917.522,0.185,0.648,1.15,,,,,,,,,16194.0,10699021.0,180.396,0.273,24006.0,0.405,0.051,19.6,people tested,,,,,3834.0,,,,65.0,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-03,1584961.0,897.0,1234.429,54452.0,35.0,38.0,26723.925,15.124,20.814,918.112,0.59,0.641,1.18,,,,,,,,,16752.0,10715773.0,180.678,0.282,24279.0,0.409,0.051,19.7,people tested,329098.0,329098.0,329098.0,,4526.0,0.55,0.55,0.55,76.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-04,1586148.0,1187.0,1278.286,54511.0,59.0,39.143,26743.939,20.014,21.553,919.106,0.995,0.66,1.22,,,,,,,,,24040.0,10739813.0,181.083,0.405,24603.0,0.415,0.052,19.2,people tested,353181.0,353181.0,353181.0,24083.0,7914.0,0.6,0.6,0.6,133.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-05,1588221.0,2073.0,1395.857,54557.0,46.0,38.857,26778.892,34.953,23.535,919.882,0.776,0.655,1.24,,,,,,,,,33414.0,10773227.0,181.647,0.563,26160.0,0.441,0.053,18.7,people tested,366101.0,366101.0,366101.0,12920.0,9707.0,0.62,0.62,0.62,164.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-06,1590370.0,2149.0,1547.714,54620.0,63.0,41.286,26815.126,36.234,26.096,920.944,1.062,0.696,1.26,,,,,,,,,32577.0,10805804.0,182.196,0.549,25825.0,0.435,0.06,16.7,people tested,,,,,9435.0,,,,159.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-07,1592626.0,2256.0,1630.857,54687.0,67.0,48.143,26853.164,38.038,27.498,922.074,1.13,0.812,1.27,,,,,,,,,25934.0,10831738.0,182.633,0.437,25267.0,0.426,0.065,15.5,people tested,381171.0,381171.0,381171.0,,9074.0,0.64,0.64,0.64,153.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-08,1592626.0,0.0,1397.714,54687.0,0.0,40.143,26853.164,0.0,23.567,922.074,0.0,0.677,1.28,,,,,,,,,29873.0,10861611.0,183.137,0.504,25541.0,0.431,0.055,18.3,people tested,382480.0,382480.0,382480.0,1309.0,9116.0,0.64,0.64,0.64,154.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-09,1596595.0,3969.0,1790.143,54735.0,48.0,45.429,26920.085,66.921,30.183,922.883,0.809,0.766,1.4,,,,,,,,,26098.0,10887709.0,183.577,0.44,26955.0,0.454,0.066,15.1,people tested,,,,,9282.0,,,,157.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-10,1597724.0,1129.0,1823.286,54825.0,90.0,53.286,26939.121,19.036,30.742,924.401,1.517,0.898,1.37,,,,,,,,,18311.0,10906020.0,183.886,0.309,27178.0,0.458,0.067,14.9,people tested,395230.0,395230.0,395230.0,,9447.0,0.67,0.67,0.67,159.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-11,1599272.0,1548.0,1874.857,54896.0,71.0,55.0,26965.222,26.101,31.612,925.598,1.197,0.927,1.35,,,,,,,,,25886.0,10931906.0,184.322,0.436,27442.0,0.463,0.068,14.6,people tested,414372.0,414372.0,414372.0,19142.0,8742.0,0.7,0.7,0.7,147.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-12,1602031.0,2759.0,1972.857,54968.0,72.0,58.714,27011.741,46.519,33.264,926.812,1.214,0.99,1.35,,,,,,,,,37020.0,10968926.0,184.946,0.624,27957.0,0.471,0.071,14.2,people tested,430730.0,430730.0,430730.0,16358.0,9233.0,0.73,0.73,0.73,156.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-13,1605252.0,3221.0,2126.0,55012.0,44.0,56.0,27066.051,54.309,35.846,927.554,0.742,0.944,1.36,,,,,,,,,42073.0,11010999.0,185.656,0.709,29314.0,0.494,0.073,13.8,people tested,455169.0,455169.0,455169.0,24439.0,11648.0,0.77,0.77,0.77,196.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-14,1608393.0,3141.0,2252.429,55124.0,112.0,62.429,27119.011,52.96,37.978,929.442,1.888,1.053,1.34,,,,,,,,,41994.0,11052993.0,186.364,0.708,31608.0,0.533,0.071,14.0,people tested,474318.0,474318.0,474318.0,19149.0,13307.0,0.8,0.8,0.8,224.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-15,1611143.0,2750.0,2645.286,55183.0,59.0,70.857,27165.378,46.368,44.602,930.437,0.995,1.195,1.32,,,,,,,,,34512.0,11087505.0,186.946,0.582,32271.0,0.544,0.082,12.2,people tested,478452.0,478452.0,478452.0,4134.0,13710.0,0.81,0.81,0.81,231.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-16,1613728.0,2585.0,2447.571,55210.0,27.0,67.857,27208.964,43.586,41.268,930.892,0.455,1.144,1.3,,,,,,,,,27543.0,11115048.0,187.41,0.464,32477.0,0.548,0.075,13.3,people tested,478733.0,478733.0,478733.0,281.0,12840.0,0.81,0.81,0.81,216.0,43.52,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-17,1615485.0,1757.0,2537.286,55260.0,50.0,62.143,27238.588,29.625,42.781,931.735,0.843,1.048,1.28,,,,,,,,,19505.0,11134553.0,187.739,0.329,32648.0,0.55,0.078,12.9,people tested,478733.0,478733.0,478733.0,0.0,11929.0,0.81,0.81,0.81,201.0,39.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-18,1617840.0,2355.0,2652.571,55340.0,80.0,63.429,27278.296,39.708,44.725,933.084,1.349,1.069,1.28,,,,,,,,,32397.0,11166950.0,188.285,0.546,33578.0,0.566,0.079,12.7,people tested,519139.0,519139.0,479768.0,40406.0,14967.0,0.88,0.88,0.81,252.0,39.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-19,1621362.0,3522.0,2761.571,55507.0,167.0,77.0,27337.68,59.384,46.563,935.9,2.816,1.298,1.26,,,,,,,,,40355.0,11207305.0,188.966,0.68,34054.0,0.574,0.081,12.3,people tested,558170.0,558170.0,479768.0,39031.0,18206.0,0.94,0.94,0.81,307.0,39.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-20,1625003.0,3641.0,2821.571,55568.0,61.0,79.429,27399.071,61.391,47.574,936.928,1.029,1.339,1.26,,,,,,,,,39612.0,11246917.0,189.634,0.668,33703.0,0.568,0.084,11.9,people tested,597406.0,597406.0,479768.0,39236.0,20320.0,1.01,1.01,0.81,343.0,39.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-21,1628335.0,3332.0,2848.857,55719.0,151.0,85.0,27455.251,56.181,48.034,939.474,2.546,1.433,1.27,,,,,,,,,34903.0,11281820.0,190.222,0.588,32690.0,0.551,0.087,11.5,people tested,642382.0,642382.0,479768.0,44976.0,24009.0,1.08,1.08,0.81,405.0,39.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-22,1632571.0,4236.0,3061.143,55772.0,53.0,84.143,27526.674,71.423,51.614,940.368,0.894,1.419,1.28,,,,,,,,,43755.0,11325575.0,190.96,0.738,34010.0,0.573,0.09,11.1,people tested,647983.0,647983.0,479768.0,5601.0,24219.0,1.09,1.09,0.81,408.0,39.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-23,1635465.0,2894.0,3105.286,55802.0,30.0,84.571,27575.47,48.796,52.358,940.874,0.506,1.426,1.26,,,,,,,,,29355.0,11354930.0,191.455,0.495,34269.0,0.578,0.091,11.0,people tested,651628.0,651628.0,479768.0,3645.0,24699.0,1.1,1.1,0.81,416.0,39.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-24,1637848.0,2383.0,3194.714,55874.0,72.0,87.714,27615.65,40.18,53.866,942.088,1.214,1.479,1.25,,,,,,,,,23352.0,11378282.0,191.848,0.394,34818.0,0.587,0.092,10.9,people tested,700904.0,700904.0,479768.0,49276.0,31739.0,1.18,1.18,0.81,535.0,25.0,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-25,1637848.0,0.0,2858.286,55976.0,102.0,90.857,27615.65,0.0,48.193,943.808,1.72,1.532,1.26,,,,,,,,,28026.0,11406308.0,192.321,0.473,34194.0,0.577,0.084,12.0,people tested,761903.0,761903.0,479768.0,60999.0,34681.0,1.28,1.28,0.81,585.0,25.0,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-26,1645555.0,7707.0,3456.143,56077.0,101.0,81.429,27745.597,129.947,58.274,945.511,1.703,1.373,1.34,,,,,,,,,45877.0,11452185.0,193.095,0.774,34983.0,0.59,0.099,10.1,people tested,828204.0,828204.0,479768.0,66301.0,38576.0,1.4,1.4,0.81,650.0,25.0,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-27,1649977.0,4422.0,3567.714,56170.0,93.0,86.0,27820.156,74.559,60.155,947.079,1.568,1.45,1.31,,,,,,,,,43442.0,11495627.0,193.827,0.732,35530.0,0.599,0.1,10.0,people tested,898955.0,898955.0,479768.0,70751.0,43078.0,1.52,1.52,0.81,726.0,25.0,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-28,1654551.0,4574.0,3745.143,56293.0,123.0,82.0,27897.278,77.122,63.147,949.153,2.074,1.383,1.28,,,,,,,,,39802.0,11535429.0,194.498,0.671,36230.0,0.611,0.103,9.7,people tested,963876.0,963876.0,479768.0,64921.0,45928.0,1.63,1.63,0.81,774.0,25.0,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-29,1659070.0,4519.0,3785.571,56363.0,70.0,84.429,27973.472,76.195,63.828,950.333,1.18,1.424,1.26,,,,,,,,,39618.0,11575047.0,195.166,0.668,35639.0,0.601,0.106,9.4,people tested,968319.0,968319.0,479768.0,4443.0,45762.0,1.63,1.63,0.81,772.0,25.0,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-30,1659070.0,0.0,3372.143,56363.0,0.0,80.143,27973.472,0.0,56.857,950.333,0.0,1.351,1.25,,,,,,,,,31523.0,11606570.0,195.698,0.532,35949.0,0.606,0.094,10.7,people tested,970448.0,970448.0,479768.0,2129.0,45546.0,1.64,1.64,0.81,768.0,25.0,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-05-31,1665617.0,6547.0,3967.0,56506.0,143.0,90.286,28083.861,110.389,66.887,952.744,2.411,1.522,1.32,,,,,,,,,24669.0,11631239.0,196.114,0.416,36137.0,0.609,0.11,9.1,people tested,1045104.0,1045104.0,479768.0,74656.0,49171.0,1.76,1.76,0.81,829.0,25.0,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-01,1669231.0,3614.0,4483.286,56601.0,95.0,89.286,28144.796,60.935,75.592,954.346,1.602,1.505,1.31,,,,,,,,,36677.0,11667916.0,196.732,0.618,37373.0,0.63,0.12,8.3,people tested,1117569.0,1117569.0,479768.0,72465.0,50809.0,1.88,1.88,0.81,857.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-02,1675013.0,5782.0,4208.286,56711.0,110.0,90.571,28242.286,97.49,70.956,956.201,1.855,1.527,1.27,,,,,,,,,45484.0,11713400.0,197.499,0.767,37316.0,0.629,0.113,8.9,people tested,1193352.0,1193352.0,479768.0,75783.0,52164.0,2.01,2.01,0.81,880.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-03,1680373.0,5360.0,4342.286,56765.0,54.0,85.0,28332.661,90.375,73.215,957.111,0.91,1.433,1.26,,,,,,,,,43776.0,11757176.0,198.237,0.738,37364.0,0.63,0.116,8.6,people tested,1266893.0,1266893.0,479768.0,73541.0,52563.0,2.14,2.14,0.81,886.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-04,1686041.0,5668.0,4498.571,56832.0,67.0,77.0,28428.229,95.568,75.85,958.241,1.13,1.298,1.27,,,,,,,,,43137.0,11800313.0,198.964,0.727,37841.0,0.638,0.119,8.4,people tested,1336547.0,1336547.0,479768.0,69654.0,53239.0,2.25,2.25,0.81,898.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-05,1691491.0,5450.0,4631.571,56929.0,97.0,80.857,28520.121,91.892,78.093,959.876,1.636,1.363,1.28,,,,,,,,,40460.0,11840773.0,199.647,0.682,37961.0,0.64,0.122,8.2,people tested,1343433.0,1343433.0,479768.0,6886.0,53588.0,2.27,2.27,0.81,904.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-06,1696564.0,5073.0,5356.286,56974.0,45.0,87.286,28605.656,85.536,90.312,960.635,0.759,1.472,1.29,,,,,,,,,35821.0,11876594.0,200.25,0.604,38575.0,0.65,0.139,7.2,people tested,1350245.0,1350245.0,479768.0,6812.0,54257.0,2.28,2.28,0.81,915.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-07,1699849.0,3285.0,4890.286,57063.0,89.0,79.571,28661.044,55.388,82.455,962.136,1.501,1.342,1.3,,,,,,,,,23199.0,11899793.0,200.642,0.391,38365.0,0.647,0.127,7.8,people tested,1433730.0,1433730.0,479768.0,83485.0,55518.0,2.42,2.42,0.81,936.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-08,1704058.0,4209.0,4975.286,57183.0,120.0,83.143,28732.012,70.968,83.888,964.159,2.023,1.402,1.33,,,,,,,,,32225.0,11932018.0,201.185,0.543,37729.0,0.636,0.132,7.6,people tested,1525271.0,1525271.0,479768.0,91541.0,58243.0,2.57,2.57,0.81,982.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-09,1712939.0,8881.0,5418.0,57310.0,127.0,85.571,28881.754,149.742,91.353,966.3,2.141,1.443,1.37,,,,,,,,,53732.0,11985750.0,202.091,0.906,38907.0,0.656,0.139,7.2,people tested,1619011.0,1619011.0,479768.0,93740.0,60808.0,2.73,2.73,0.81,1025.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-10,1722086.0,9147.0,5959.0,57410.0,100.0,92.143,29035.981,154.227,100.474,967.986,1.686,1.554,1.39,,,,,,,,,58322.0,12044072.0,203.074,0.983,40985.0,0.691,0.145,6.9,people tested,1690026.0,1690026.0,479768.0,71015.0,60448.0,2.85,2.85,0.81,1019.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-11,1730106.0,8020.0,6295.0,57592.0,182.0,108.571,29171.206,135.225,106.14,971.055,3.069,1.831,1.4,,,,,,,,,48609.0,12092681.0,203.894,0.82,41767.0,0.704,0.151,6.6,people tested,1767415.0,1767415.0,479768.0,77389.0,61553.0,2.98,2.98,0.81,1038.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-12,1739425.0,9319.0,6847.714,57706.0,114.0,111.0,29328.333,157.127,115.459,972.977,1.922,1.872,1.4,,,,,,,,,56173.0,12148854.0,204.841,0.947,44012.0,0.742,0.156,6.4,people tested,1773417.0,1773417.0,479768.0,6002.0,61426.0,2.99,2.99,0.81,1036.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-13,1747082.0,7657.0,7216.857,57765.0,59.0,113.0,29457.437,129.104,121.683,973.972,0.995,1.905,1.4,,,,,,,,,44560.0,12193414.0,205.592,0.751,45260.0,0.763,0.159,6.3,people tested,1777288.0,1777288.0,479768.0,3871.0,61006.0,3.0,3.0,0.81,1029.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-06-14,1752630.0,5548.0,7540.143,57879.0,114.0,116.571,29550.981,93.544,127.134,975.894,1.922,1.966,1.4,,,,,,,,,30034.0,12223448.0,206.099,0.506,46236.0,0.78,0.163,6.1,people tested,1871987.0,1871987.0,479768.0,94699.0,62608.0,3.16,3.16,0.81,1056.0,44.44,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
